card_id,customer_id,card1,card2,card3,network,card5,card_type
C05860-K2,C05860,14827,554.0,150.0,visa,226.0,debit
C03168-K1,C03168,19673,555.0,208.0,visa,137.0,debit
C09375-K1,C09375,17183,399.0,150.0,american express,223.0,credit
C00611-K1,C00611,15060,480.0,150.0,mastercard,224.0,debit
C04568-K1,C04568,17288,111.0,150.0,visa,226.0,debit
C11953-K1,C11953,11526,399.0,150.0,american express,132.0,credit
C09952-K1,C09952,11798,555.0,150.0,visa,226.0,debit
C07257-K1,C07257,13819,555.0,150.0,visa,226.0,credit
C07422-K1,C07422,22880,555.0,150.0,visa,226.0,debit
C05224-K1,C05224,20940,,150.0,visa,226.0,debit
C05670-K1,C05670,22298,490.0,150.0,visa,226.0,debit
C07011-K1,C07011,22357,479.0,150.0,visa,226.0,debit
C11292-K1,C11292,17248,555.0,150.0,visa,226.0,credit
C12302-K1,C12302,13005,517.0,150.0,mastercard,224.0,debit
C04162-K1,C04162,13865,496.0,150.0,mastercard,102.0,credit
C10596-K1,C10596,19967,321.0,150.0,visa,226.0,debit
C09079-K1,C09079,14606,110.0,150.0,mastercard,137.0,credit
C06238-K1,C06238,20075,555.0,150.0,visa,226.0,debit
C06424-K2,C06424,11326,248.0,150.0,mastercard,166.0,debit
C10919-K1,C10919,14044,215.0,150.0,visa,226.0,debit
C11574-K1,C11574,16976,555.0,150.0,visa,226.0,debit
C09669-K1,C09669,14721,555.0,150.0,visa,166.0,debit
C11537-K1,C11537,14894,555.0,150.0,visa,226.0,debit
C01400-K1,C01400,10246,170.0,150.0,mastercard,102.0,credit
C08748-K1,C08748,21712,399.0,150.0,american express,102.0,credit
C04614-K1,C04614,22054,,150.0,visa,226.0,debit
C03234-K1,C03234,10644,555.0,150.0,visa,226.0,debit
C05761-K1,C05761,18103,480.0,150.0,mastercard,117.0,debit
C09863-K1,C09863,13044,399.0,150.0,american express,150.0,credit
C13284-K1,C13284,15742,555.0,150.0,visa,226.0,debit
C12884-K1,C12884,18954,360.0,150.0,visa,226.0,debit
C07164-K1,C07164,16656,583.0,150.0,visa,195.0,credit
C10411-K1,C10411,13057,420.0,150.0,mastercard,224.0,debit
C08504-K1,C08504,19638,310.0,150.0,mastercard,224.0,debit
C13540-K1,C13540,17834,532.0,150.0,mastercard,224.0,debit
C13521-K1,C13521,17574,481.0,150.0,mastercard,195.0,debit
C12261-K1,C12261,17069,420.0,150.0,mastercard,195.0,debit
C04424-K1,C04424,19086,399.0,150.0,american express,146.0,credit
C01099-K1,C01099,21307,555.0,150.0,visa,226.0,debit
C05713-K1,C05713,23380,127.0,150.0,mastercard,224.0,debit
C02783-K1,C02783,17750,399.0,150.0,american express,118.0,credit
C10369-K1,C10369,12002,555.0,150.0,visa,226.0,debit
C04440-K1,C04440,16748,480.0,150.0,mastercard,224.0,debit
C09356-K1,C09356,15676,390.0,150.0,mastercard,224.0,debit
C00429-K1,C00429,19762,555.0,150.0,visa,226.0,debit
C00658-K1,C00658,18255,555.0,150.0,visa,226.0,credit
C12310-K1,C12310,15169,316.0,150.0,visa,226.0,credit
C04397-K1,C04397,13418,555.0,150.0,visa,226.0,credit
C07735-K1,C07735,19260,583.0,150.0,visa,226.0,credit
C02040-K1,C02040,20164,555.0,150.0,visa,226.0,debit
C11008-K1,C11008,14505,512.0,150.0,mastercard,224.0,debit
C05124-K1,C05124,21299,436.0,150.0,visa,226.0,debit
C07474-K1,C07474,15601,,150.0,visa,226.0,debit
C04029-K1,C04029,18839,555.0,150.0,visa,226.0,debit
C06097-K1,C06097,13324,543.0,150.0,mastercard,224.0,debit
C04840-K1,C04840,10406,512.0,150.0,mastercard,219.0,credit
C01166-K1,C01166,14107,399.0,150.0,american express,236.0,credit
C04963-K1,C04963,11279,216.0,150.0,mastercard,102.0,credit
C09464-K1,C09464,23539,390.0,150.0,mastercard,224.0,debit
C11959-K3,C11959,21110,514.0,150.0,mastercard,195.0,credit
C01758-K1,C01758,11107,364.0,146.0,mastercard,224.0,credit
C01225-K1,C01225,14915,122.0,150.0,mastercard,126.0,debit
C10091-K1,C10091,22186,555.0,150.0,mastercard,117.0,debit
C03523-K1,C03523,17112,212.0,150.0,visa,226.0,credit
C06302-K1,C06302,11540,520.0,150.0,american express,190.0,credit
C01105-K1,C01105,20869,555.0,150.0,visa,226.0,debit
C05106-K1,C05106,12324,399.0,150.0,american express,146.0,credit
C07916-K1,C07916,21436,390.0,150.0,mastercard,224.0,debit
C13039-K1,C13039,23347,310.0,150.0,mastercard,224.0,debit
C09631-K1,C09631,13971,479.0,150.0,visa,166.0,debit
C03418-K1,C03418,15199,555.0,150.0,visa,226.0,debit
C12699-K1,C12699,14879,555.0,150.0,visa,226.0,debit
C02338-K1,C02338,17360,174.0,150.0,visa,195.0,debit
C03179-K1,C03179,15278,555.0,150.0,visa,226.0,debit
C13192-K1,C13192,14290,555.0,222.0,visa,226.0,credit
C08737-K1,C08737,16239,404.0,150.0,mastercard,102.0,credit
C10794-K1,C10794,22679,111.0,150.0,visa,226.0,debit
C08336-K1,C08336,10100,,150.0,visa,166.0,debit
C04889-K1,C04889,21664,225.0,150.0,mastercard,224.0,debit
C00458-K1,C00458,10682,500.0,185.0,mastercard,224.0,credit
C00842-K2,C00842,19072,321.0,150.0,visa,166.0,debit
C06329-K1,C06329,20025,555.0,100.0,mastercard,102.0,credit
C12949-K1,C12949,10691,555.0,150.0,visa,226.0,debit
C02003-K1,C02003,16856,529.0,150.0,visa,226.0,debit
C02626-K1,C02626,10210,555.0,150.0,visa,226.0,credit
C12494-K1,C12494,13012,562.0,150.0,mastercard,197.0,credit
C03533-K1,C03533,14790,259.0,150.0,mastercard,224.0,debit
C08739-K2,C08739,23152,122.0,143.0,mastercard,166.0,debit
C00180-K1,C00180,12533,520.0,150.0,american express,190.0,credit
C03317-K1,C03317,20297,216.0,150.0,visa,226.0,debit
C05497-K1,C05497,23191,399.0,150.0,american express,185.0,credit
C04242-K1,C04242,11985,543.0,150.0,mastercard,224.0,debit
C10220-K1,C10220,13533,555.0,119.0,visa,137.0,credit
C09786-K1,C09786,15429,555.0,150.0,visa,226.0,debit
C13293-K1,C13293,12516,404.0,150.0,visa,226.0,credit
C12388-K1,C12388,10911,555.0,150.0,visa,226.0,debit
C10375-K1,C10375,17926,310.0,150.0,mastercard,224.0,debit
C06930-K1,C06930,12254,216.0,150.0,visa,169.0,credit
C10821-K1,C10821,15839,340.0,150.0,mastercard,219.0,debit
C04576-K1,C04576,15062,216.0,150.0,mastercard,195.0,credit
C13026-K1,C13026,23279,555.0,150.0,visa,226.0,debit
C01545-K1,C01545,21474,390.0,150.0,mastercard,224.0,debit
C04948-K1,C04948,18154,583.0,150.0,visa,226.0,credit
C07821-K1,C07821,21028,555.0,150.0,visa,226.0,debit
C03181-K1,C03181,10147,379.0,102.0,visa,138.0,debit
C04847-K2,C04847,20295,555.0,150.0,visa,226.0,debit
C07078-K1,C07078,19819,235.0,150.0,visa,226.0,debit
C01887-K1,C01887,19594,555.0,150.0,visa,226.0,credit
C12509-K2,C12509,16114,161.0,150.0,mastercard,102.0,credit
C06296-K1,C06296,16430,532.0,150.0,mastercard,224.0,debit
C06984-K1,C06984,13333,555.0,150.0,visa,226.0,debit
C13081-K1,C13081,22083,481.0,150.0,mastercard,102.0,credit
C13364-K1,C13364,12831,296.0,185.0,visa,195.0,debit
C12115-K1,C12115,14684,514.0,150.0,mastercard,224.0,credit
C07204-K1,C07204,20249,500.0,185.0,mastercard,224.0,credit
C03946-K1,C03946,18218,369.0,150.0,mastercard,224.0,debit
C02959-K1,C02959,17594,399.0,150.0,american express,150.0,credit
C05268-K1,C05268,18879,408.0,185.0,mastercard,224.0,debit
C07429-K2,C07429,20569,555.0,150.0,mastercard,117.0,debit or credit
C03306-K1,C03306,15373,321.0,150.0,visa,226.0,debit
C04394-K1,C04394,17351,111.0,150.0,visa,226.0,debit
C01402-K1,C01402,10469,420.0,150.0,mastercard,224.0,debit
C10181-K1,C10181,19443,322.0,150.0,american express,131.0,credit
C03571-K1,C03571,15580,399.0,150.0,american express,118.0,credit
C08699-K1,C08699,20364,399.0,150.0,american express,102.0,credit
C11715-K1,C11715,19141,399.0,150.0,american express,185.0,credit
C07751-K1,C07751,15623,399.0,150.0,american express,198.0,credit
C04423-K1,C04423,14943,555.0,150.0,visa,226.0,debit
C05824-K1,C05824,14168,371.0,150.0,visa,226.0,credit
C04055-K1,C04055,16827,102.0,150.0,mastercard,195.0,debit
C07431-K1,C07431,12061,555.0,150.0,visa,226.0,debit
C01495-K1,C01495,10175,555.0,150.0,visa,226.0,debit
C03605-K1,C03605,22597,360.0,150.0,visa,226.0,debit
C09905-K2,C09905,14781,555.0,150.0,visa,226.0,debit
C05240-K1,C05240,16462,111.0,150.0,visa,195.0,debit
C08652-K1,C08652,10348,310.0,150.0,mastercard,224.0,debit
C02391-K1,C02391,13076,,185.0,visa,166.0,debit
C09146-K1,C09146,14848,111.0,150.0,visa,195.0,debit
C06343-K2,C06343,11070,562.0,150.0,mastercard,127.0,credit
C08887-K1,C08887,13580,555.0,150.0,visa,226.0,debit
C13306-K1,C13306,12625,390.0,150.0,mastercard,224.0,debit
C00637-K1,C00637,14921,284.0,150.0,visa,166.0,debit
C05253-K1,C05253,16198,567.0,150.0,mastercard,219.0,debit
C04124-K1,C04124,15854,555.0,150.0,visa,226.0,debit
C09207-K1,C09207,12409,270.0,150.0,visa,166.0,debit
C01459-K1,C01459,17489,360.0,150.0,visa,166.0,debit
C02879-K1,C02879,14564,302.0,150.0,visa,226.0,debit
C10547-K1,C10547,23440,310.0,150.0,mastercard,224.0,debit
C05103-K1,C05103,22266,555.0,146.0,mastercard,137.0,debit
C01718-K1,C01718,11092,555.0,150.0,visa,226.0,debit
C03346-K1,C03346,12250,555.0,150.0,visa,226.0,debit
C01549-K2,C01549,17969,174.0,150.0,mastercard,117.0,debit
C11419-K1,C11419,22393,555.0,150.0,visa,226.0,debit
C07552-K1,C07552,22329,555.0,150.0,visa,226.0,debit
C09104-K1,C09104,22733,529.0,150.0,visa,162.0,credit
C13249-K1,C13249,10276,536.0,150.0,visa,226.0,debit
C01317-K1,C01317,18104,111.0,150.0,mastercard,195.0,debit
C01604-K1,C01604,18594,390.0,150.0,mastercard,224.0,debit
C09292-K1,C09292,11272,,150.0,mastercard,,credit
C07560-K2,C07560,15294,328.0,150.0,mastercard,117.0,debit
C04446-K1,C04446,21995,404.0,150.0,mastercard,102.0,credit
C08300-K1,C08300,17829,275.0,150.0,mastercard,224.0,debit
C05650-K1,C05650,22892,310.0,150.0,mastercard,224.0,debit
C01544-K1,C01544,23320,577.0,150.0,mastercard,117.0,debit
C13152-K1,C13152,17135,383.0,150.0,visa,195.0,debit
C09116-K2,C09116,16790,555.0,150.0,mastercard,117.0,debit
C11443-K1,C11443,20901,553.0,150.0,visa,226.0,credit
C05152-K1,C05152,10486,555.0,150.0,visa,226.0,debit
C03198-K1,C03198,17327,555.0,150.0,visa,226.0,debit
C04172-K2,C04172,10779,216.0,150.0,visa,226.0,credit
C03593-K1,C03593,14509,399.0,150.0,american express,118.0,credit
C08448-K1,C08448,20690,555.0,150.0,visa,226.0,debit
C03908-K1,C03908,11801,555.0,150.0,visa,226.0,debit
C13401-K1,C13401,10410,512.0,150.0,mastercard,117.0,debit
C08334-K1,C08334,11660,298.0,150.0,visa,226.0,debit
C12258-K2,C12258,11598,405.0,185.0,visa,226.0,credit
C02667-K1,C02667,20943,264.0,150.0,visa,226.0,credit
C02889-K1,C02889,15936,583.0,150.0,visa,226.0,credit
C12840-K1,C12840,15807,555.0,150.0,visa,226.0,debit
C12762-K1,C12762,15821,555.0,150.0,visa,226.0,debit
C05219-K1,C05219,17630,399.0,150.0,american express,137.0,credit
C12006-K1,C12006,10803,555.0,150.0,visa,226.0,credit
C03326-K1,C03326,20626,540.0,106.0,visa,137.0,credit
C09713-K1,C09713,11269,321.0,150.0,visa,226.0,debit
C09494-K1,C09494,11375,323.0,150.0,visa,226.0,credit
C13041-K2,C13041,11033,268.0,150.0,visa,166.0,debit
C09391-K1,C09391,18343,555.0,194.0,mastercard,224.0,debit
C11861-K1,C11861,19681,111.0,150.0,mastercard,219.0,credit
C09056-K1,C09056,20639,555.0,150.0,visa,226.0,debit
C07650-K1,C07650,11327,,150.0,visa,162.0,credit
C05893-K1,C05893,14025,399.0,150.0,american express,137.0,credit
C06990-K1,C06990,23533,555.0,146.0,mastercard,190.0,credit
C05712-K1,C05712,23201,583.0,150.0,visa,226.0,credit
C12491-K1,C12491,22378,321.0,150.0,visa,226.0,debit
C08566-K1,C08566,16910,111.0,150.0,visa,195.0,debit
C05474-K1,C05474,13835,111.0,150.0,mastercard,224.0,debit
C11346-K1,C11346,16132,555.0,150.0,visa,226.0,debit
C12579-K1,C12579,12638,399.0,150.0,american express,137.0,credit
C13065-K1,C13065,10751,298.0,150.0,mastercard,137.0,credit
C06886-K1,C06886,20020,336.0,150.0,visa,226.0,credit
C03709-K1,C03709,12985,555.0,150.0,visa,226.0,debit
C06579-K1,C06579,13262,555.0,150.0,visa,226.0,debit
C11384-K1,C11384,16698,492.0,150.0,mastercard,117.0,debit
C05563-K1,C05563,12703,321.0,150.0,visa,226.0,debit
C13031-K1,C13031,17032,216.0,150.0,mastercard,102.0,credit
C10947-K1,C10947,14433,310.0,150.0,mastercard,224.0,debit
C02191-K1,C02191,15801,555.0,102.0,mastercard,102.0,debit
C09181-K1,C09181,16682,170.0,150.0,mastercard,102.0,credit
C12012-K1,C12012,19312,111.0,150.0,mastercard,224.0,debit
C06135-K1,C06135,10301,278.0,150.0,visa,226.0,debit
C12932-K1,C12932,14202,360.0,150.0,mastercard,166.0,debit
C10845-K1,C10845,12190,555.0,204.0,mastercard,224.0,credit
C11600-K1,C11600,14569,554.0,150.0,visa,226.0,debit
C07694-K1,C07694,12260,127.0,150.0,mastercard,117.0,debit
C04593-K1,C04593,16825,555.0,150.0,visa,226.0,debit
C13302-K1,C13302,22594,399.0,150.0,american express,236.0,credit
C09500-K1,C09500,13024,310.0,150.0,mastercard,224.0,debit
C07017-K1,C07017,20928,558.0,150.0,visa,226.0,credit
C02444-K1,C02444,17000,399.0,150.0,american express,146.0,credit
C13524-K1,C13524,20402,383.0,150.0,visa,226.0,debit
C11076-K1,C11076,20496,555.0,150.0,visa,226.0,debit
C07341-K1,C07341,12328,555.0,150.0,visa,226.0,debit
C08413-K1,C08413,20947,555.0,150.0,visa,226.0,debit
C11657-K2,C11657,15552,512.0,150.0,mastercard,117.0,debit
C05455-K1,C05455,11756,555.0,150.0,visa,226.0,debit
C01018-K1,C01018,18856,555.0,150.0,visa,226.0,debit
C06707-K1,C06707,22062,,,,,
C02187-K1,C02187,20926,555.0,150.0,visa,226.0,debit
C09684-K1,C09684,22911,111.0,150.0,mastercard,224.0,debit
C00216-K1,C00216,13430,321.0,150.0,visa,226.0,debit
C00357-K1,C00357,15369,555.0,150.0,visa,226.0,debit
C09964-K1,C09964,23131,369.0,150.0,mastercard,117.0,debit
C10990-K1,C10990,18058,364.0,146.0,mastercard,224.0,credit
C00929-K1,C00929,12137,548.0,150.0,visa,166.0,debit
C07439-K1,C07439,17136,483.0,150.0,mastercard,224.0,debit
C04207-K1,C04207,22375,555.0,150.0,visa,226.0,debit
C13388-K1,C13388,14009,141.0,185.0,visa,226.0,credit
C10352-K1,C10352,13355,111.0,150.0,visa,226.0,debit
C13500-K1,C13500,13192,399.0,150.0,american express,137.0,credit
C03251-K3,C03251,21073,445.0,150.0,mastercard,102.0,credit
C06131-K1,C06131,18591,349.0,117.0,visa,102.0,credit
C03443-K3,C03443,10701,488.0,117.0,mastercard,224.0,credit
C03510-K1,C03510,16759,170.0,150.0,mastercard,102.0,credit
C05802-K1,C05802,13788,532.0,150.0,mastercard,224.0,debit
C09949-K1,C09949,10341,555.0,150.0,visa,226.0,debit
C07481-K1,C07481,17539,555.0,150.0,visa,226.0,debit
C09521-K3,C09521,21468,248.0,150.0,mastercard,,credit
C08852-K1,C08852,20426,467.0,150.0,visa,226.0,debit
C02795-K1,C02795,10336,310.0,150.0,mastercard,224.0,debit
C03890-K1,C03890,17198,555.0,106.0,mastercard,224.0,credit
C03695-K1,C03695,12562,555.0,150.0,visa,226.0,credit
C13190-K2,C13190,18883,277.0,144.0,visa,226.0,credit
C12686-K1,C12686,16220,583.0,150.0,mastercard,212.0,credit
C07173-K2,C07173,12506,555.0,150.0,visa,226.0,debit
C11599-K1,C11599,10887,174.0,150.0,visa,195.0,debit
C04339-K1,C04339,19090,195.0,150.0,visa,226.0,credit
C01646-K1,C01646,22022,543.0,150.0,mastercard,224.0,debit
C00263-K1,C00263,19989,399.0,150.0,american express,236.0,credit
C12515-K1,C12515,10576,531.0,150.0,visa,226.0,debit
C03432-K2,C03432,15073,194.0,150.0,mastercard,202.0,debit
C11446-K1,C11446,17866,555.0,150.0,visa,226.0,debit
C03479-K1,C03479,14297,399.0,150.0,american express,119.0,credit
C09461-K1,C09461,16176,399.0,150.0,american express,236.0,credit
C00532-K1,C00532,19303,399.0,150.0,american express,198.0,credit
C01175-K1,C01175,20689,555.0,150.0,visa,226.0,debit
C10374-K1,C10374,19590,120.0,203.0,mastercard,224.0,credit
C10238-K1,C10238,10595,174.0,150.0,visa,166.0,debit
C08627-K1,C08627,15660,543.0,150.0,mastercard,224.0,debit
C03158-K1,C03158,14408,225.0,150.0,mastercard,224.0,debit
C11428-K1,C11428,12000,555.0,150.0,visa,226.0,debit
C10552-K2,C10552,16023,543.0,150.0,mastercard,224.0,debit
C10259-K1,C10259,22221,496.0,150.0,mastercard,219.0,credit
C09163-K1,C09163,15724,555.0,150.0,visa,226.0,credit
C09430-K2,C09430,19332,158.0,150.0,visa,226.0,debit
C08720-K1,C08720,11747,399.0,150.0,american express,207.0,credit
C09330-K1,C09330,18060,383.0,150.0,visa,226.0,credit
C02023-K1,C02023,22995,481.0,150.0,visa,162.0,credit
C03519-K1,C03519,10649,390.0,150.0,mastercard,224.0,debit
C12416-K1,C12416,18817,555.0,150.0,visa,226.0,debit
C12146-K1,C12146,12932,206.0,150.0,mastercard,166.0,debit
C02604-K1,C02604,22700,343.0,150.0,mastercard,166.0,debit
C01285-K1,C01285,23156,,150.0,visa,138.0,debit
C12009-K1,C12009,11721,543.0,150.0,mastercard,224.0,debit
C05683-K1,C05683,19435,480.0,150.0,mastercard,117.0,debit
C01135-K1,C01135,23114,277.0,144.0,visa,137.0,credit
C11101-K1,C11101,16673,555.0,144.0,mastercard,224.0,credit
C02154-K1,C02154,23034,383.0,150.0,visa,166.0,debit
C13503-K1,C13503,23433,480.0,150.0,mastercard,224.0,debit
C05343-K1,C05343,16555,555.0,150.0,visa,226.0,debit
C13011-K1,C13011,15185,543.0,150.0,mastercard,117.0,debit
C00906-K1,C00906,17244,555.0,150.0,visa,226.0,debit
C13052-K1,C13052,14289,555.0,150.0,mastercard,224.0,debit
C09966-K1,C09966,18143,555.0,150.0,visa,226.0,debit
C01458-K1,C01458,13743,555.0,150.0,visa,226.0,debit
C09022-K1,C09022,22367,305.0,106.0,mastercard,224.0,credit
C08010-K2,C08010,14841,222.0,150.0,visa,226.0,debit
C06784-K1,C06784,13879,555.0,150.0,visa,226.0,debit
C08854-K1,C08854,20005,555.0,150.0,mastercard,117.0,debit
C12776-K1,C12776,13777,343.0,150.0,visa,226.0,credit
C07082-K1,C07082,19780,399.0,150.0,american express,223.0,credit
C02394-K1,C02394,16703,520.0,150.0,american express,190.0,credit
C04077-K1,C04077,19926,399.0,150.0,american express,137.0,credit
C13230-K2,C13230,17675,532.0,150.0,mastercard,224.0,debit
C11663-K1,C11663,16454,396.0,150.0,mastercard,195.0,debit
C07727-K1,C07727,14226,555.0,150.0,visa,226.0,debit
C03381-K1,C03381,16069,414.0,143.0,visa,226.0,credit
C00767-K1,C00767,17789,555.0,213.0,mastercard,224.0,credit
C00622-K1,C00622,14716,,150.0,visa,,credit
C13070-K1,C13070,19287,542.0,150.0,visa,226.0,credit
C07346-K1,C07346,21536,206.0,150.0,visa,166.0,debit
C09600-K1,C09600,19307,360.0,150.0,mastercard,100.0,debit
C03675-K1,C03675,22753,302.0,150.0,visa,226.0,debit
C07473-K1,C07473,13615,556.0,150.0,mastercard,224.0,debit
C06200-K1,C06200,18578,514.0,150.0,mastercard,195.0,debit
C01820-K1,C01820,10204,555.0,150.0,visa,195.0,debit
C03448-K1,C03448,19760,512.0,150.0,mastercard,219.0,credit
C00756-K1,C00756,18210,111.0,150.0,mastercard,224.0,credit
C02387-K1,C02387,15216,595.0,150.0,mastercard,195.0,debit
C05161-K1,C05161,10158,399.0,150.0,american express,188.0,credit
C08885-K1,C08885,12801,111.0,150.0,mastercard,195.0,debit
C02045-K1,C02045,18833,555.0,150.0,visa,226.0,debit
C09442-K1,C09442,18554,399.0,150.0,american express,137.0,credit
C04170-K1,C04170,21903,399.0,150.0,american express,198.0,credit
C11129-K1,C11129,22482,543.0,150.0,mastercard,224.0,debit
C09769-K1,C09769,23186,239.0,150.0,mastercard,195.0,debit
C05284-K2,C05284,16995,555.0,150.0,visa,226.0,debit
C11459-K2,C11459,12922,512.0,150.0,mastercard,224.0,debit
C00649-K1,C00649,22026,399.0,150.0,american express,198.0,credit
C00214-K1,C00214,15174,480.0,150.0,mastercard,224.0,debit
C11562-K1,C11562,22447,346.0,150.0,mastercard,197.0,credit
C00845-K1,C00845,16664,555.0,150.0,visa,226.0,debit
C12141-K1,C12141,12115,555.0,150.0,visa,226.0,debit
C01005-K1,C01005,20492,236.0,150.0,visa,162.0,credit
C09929-K1,C09929,23053,555.0,150.0,visa,226.0,debit
C09431-K2,C09431,21589,,150.0,visa,226.0,debit
C01936-K2,C01936,22585,517.0,150.0,mastercard,224.0,debit
C00898-K1,C00898,16031,555.0,150.0,visa,226.0,debit
C11633-K2,C11633,16139,199.0,150.0,mastercard,102.0,credit
C08689-K1,C08689,10580,105.0,150.0,visa,226.0,credit
C07444-K1,C07444,16941,302.0,150.0,visa,226.0,debit
C01147-K1,C01147,16689,555.0,150.0,visa,226.0,debit
C09435-K1,C09435,13459,,150.0,visa,195.0,debit
C11996-K2,C11996,19176,555.0,150.0,mastercard,203.0,credit
C00280-K2,C00280,11234,390.0,150.0,mastercard,117.0,debit
C05367-K1,C05367,11315,555.0,146.0,visa,226.0,debit
C02987-K1,C02987,11942,399.0,150.0,american express,137.0,credit
C11792-K1,C11792,10094,181.0,150.0,visa,141.0,credit
C09679-K1,C09679,23528,417.0,150.0,visa,195.0,debit
C01169-K1,C01169,18398,537.0,150.0,visa,226.0,debit
C06372-K1,C06372,10988,127.0,150.0,mastercard,224.0,debit
C01035-K1,C01035,19776,399.0,150.0,american express,236.0,credit
C02863-K1,C02863,22772,321.0,150.0,visa,226.0,debit
C03943-K1,C03943,17536,555.0,150.0,mastercard,224.0,debit
C06635-K1,C06635,17584,555.0,150.0,visa,226.0,debit
C00733-K1,C00733,19491,310.0,150.0,mastercard,224.0,debit
C11168-K1,C11168,23017,399.0,150.0,american express,118.0,credit
C01426-K1,C01426,10629,399.0,150.0,american express,118.0,credit
C02239-K1,C02239,14708,,150.0,visa,166.0,debit
C11802-K1,C11802,13197,555.0,150.0,visa,226.0,debit
C09829-K1,C09829,10520,555.0,150.0,visa,226.0,debit
C04787-K1,C04787,20847,555.0,150.0,visa,226.0,debit
C05605-K1,C05605,12732,555.0,150.0,mastercard,117.0,debit
C11717-K1,C11717,12621,480.0,150.0,mastercard,224.0,debit
C09607-K1,C09607,12809,225.0,150.0,visa,226.0,debit
C12865-K2,C12865,20761,523.0,150.0,visa,195.0,credit
C03796-K1,C03796,15291,555.0,150.0,visa,226.0,credit
C12867-K1,C12867,21318,390.0,150.0,mastercard,224.0,debit
C04166-K1,C04166,23226,555.0,150.0,visa,226.0,debit
C00233-K1,C00233,14581,555.0,135.0,mastercard,224.0,credit
C09337-K1,C09337,15937,226.0,150.0,mastercard,203.0,credit
C01153-K1,C01153,19316,399.0,150.0,american express,137.0,credit
C05147-K1,C05147,21273,309.0,150.0,visa,226.0,credit
C02075-K1,C02075,18485,399.0,150.0,american express,185.0,credit
C00073-K2,C00073,17304,545.0,185.0,visa,138.0,debit
C10573-K1,C10573,13639,488.0,117.0,visa,226.0,debit
C12578-K1,C12578,23141,555.0,150.0,visa,226.0,debit
C10085-K1,C10085,20818,399.0,150.0,american express,223.0,credit
C06623-K1,C06623,22294,170.0,150.0,mastercard,135.0,credit
C00589-K1,C00589,10404,225.0,150.0,mastercard,117.0,debit
C02033-K1,C02033,12491,399.0,150.0,american express,198.0,credit
